id,url,species,breed_primary,breed_mixed,color_primary,age,sex,size,coat,fixed,house_trained,shots_current,name,contact_city,contact_state,contact_zip
45930249,https://www.petfinder.com/dog/trixie-45930249/nj/ringwood/southern-paws-inc-nj817/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,German Shepherd Dog,TRUE,Black,Young,Male,Medium,Long,TRUE,FALSE,TRUE,Trixie,Ringwood,NJ,7456
45930109,https://www.petfinder.com/dog/raven-45930109/nj/ringwood/southern-paws-inc-nj817/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Catahoula Leopard Dog,TRUE,Black,Baby,Female,Large,Short,TRUE,FALSE,TRUE,Raven,Ringwood,NJ,7456
45930081,https://www.petfinder.com/dog/wren-45930081/nj/ringwood/southern-paws-inc-nj817/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Catahoula Leopard Dog,TRUE,Brindle,Baby,Male,Large,Short,TRUE,FALSE,TRUE,Wren,Ringwood,NJ,7456
45930077,https://www.petfinder.com/dog/sparrow-45930077/nj/ringwood/southern-paws-inc-nj817/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Catahoula Leopard Dog,TRUE,Brindle,Baby,Female,Large,Short,TRUE,FALSE,TRUE,Sparrow,Ringwood,NJ,7456
45930035,https://www.petfinder.com/dog/oscar-45930035/nj/ringwood/southern-paws-inc-nj817/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Catahoula Leopard Dog,TRUE,Brindle,Baby,Male,Large,Short,TRUE,FALSE,TRUE,Oscar,Ringwood,NJ,7456
45930020,https://www.petfinder.com/dog/pigeon-45930020/nj/ringwood/southern-paws-inc-nj817/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Catahoula Leopard Dog,TRUE,Yellow / Tan / Blond / Fawn,Baby,Male,Large,Short,TRUE,FALSE,TRUE,Pigeon,Ringwood,NJ,7456
45930012,https://www.petfinder.com/dog/falcon-45930012/nj/ringwood/southern-paws-inc-nj817/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Catahoula Leopard Dog,TRUE,Yellow / Tan / Blond / Fawn,Baby,Male,Large,Short,TRUE,FALSE,TRUE,Falcon,Ringwood,NJ,7456
45929987,https://www.petfinder.com/dog/eagle-45929987/nj/ringwood/southern-paws-inc-nj817/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Catahoula Leopard Dog,TRUE,Yellow / Tan / Blond / Fawn,Baby,Male,Large,Short,TRUE,FALSE,TRUE,Eagle,Ringwood,NJ,7456
45929805,https://www.petfinder.com/dog/hercules-45929805/nj/ringwood/southern-paws-inc-nj817/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Pit Bull Terrier,TRUE,Yellow / Tan / Blond / Fawn,Baby,Male,Large,Short,TRUE,FALSE,TRUE,Hercules,Ringwood,NJ,7456
45923623,https://www.petfinder.com/dog/gomer-45923623/nj/paramus/bonnies-animal-rescue-kingdom-nj627/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Beagle,TRUE,Merle (Blue),Adult,Male,Small,Short,TRUE,TRUE,TRUE,Gomer,Paramus,NJ,7653
45923621,https://www.petfinder.com/dog/toby-45923621/nj/paramus/bonnies-animal-rescue-kingdom-nj627/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Beagle,TRUE,Merle (Blue),Young,Male,Small,Short,TRUE,FALSE,TRUE,Toby,Paramus,NJ,7653
45923616,https://www.petfinder.com/dog/ranger-45923616/nj/paramus/bonnies-animal-rescue-kingdom-nj627/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Beagle,TRUE,"Tricolor (Brown, Black, & White)",Adult,Male,Small,Short,TRUE,TRUE,TRUE,Ranger,Paramus,NJ,7653
45923605,https://www.petfinder.com/dog/layla-45923605/nj/paramus/bonnies-animal-rescue-kingdom-nj627/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Beagle,TRUE,"Tricolor (Brown, Black, & White)",Young,Female,Small,Short,TRUE,TRUE,TRUE,Layla,Paramus,NJ,7653
45923597,https://www.petfinder.com/dog/goober-45923597/nj/paramus/bonnies-animal-rescue-kingdom-nj627/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Beagle,TRUE,Bicolor,Adult,Male,Small,Short,TRUE,TRUE,TRUE,Goober,Paramus,NJ,7653
45923567,https://www.petfinder.com/dog/tilly-45923567/nj/paramus/bonnies-animal-rescue-kingdom-nj627/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Hound,TRUE,"Tricolor (Brown, Black, & White)",Young,Female,Medium,Short,TRUE,TRUE,TRUE,Tilly,Paramus,NJ,7653
45923542,https://www.petfinder.com/dog/tammy-45923542/nj/paramus/bonnies-animal-rescue-kingdom-nj627/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Hound,TRUE,"Tricolor (Brown, Black, & White)",Young,Female,Medium,Short,TRUE,TRUE,TRUE,Tammy,Paramus,NJ,7653
45923519,https://www.petfinder.com/dog/carol-45923519/nj/paramus/bonnies-animal-rescue-kingdom-nj627/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Hound,FALSE,Gray / Blue / Silver,Adult,Female,Large,Short,TRUE,FALSE,TRUE,Carol,Paramus,NJ,7653
45923500,https://www.petfinder.com/dog/reba-45923500/nj/paramus/bonnies-animal-rescue-kingdom-nj627/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Hound,TRUE,Apricot / Beige,Baby,Female,Large,Short,FALSE,FALSE,TRUE,Reba,Paramus,NJ,7653
45923491,https://www.petfinder.com/dog/lenny-45923491/nj/paramus/bonnies-animal-rescue-kingdom-nj627/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Hound,TRUE,Black,Adult,Male,Large,Short,TRUE,TRUE,TRUE,Lenny,Paramus,NJ,7653
45923413,https://www.petfinder.com/dog/negri-45923413/nj/palisades-park/animal-life-savers-inc-nj387/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Terrier,TRUE,Black,Adult,Female,Small,Short,TRUE,FALSE,TRUE,Negri,Palisades Park,NJ,7650
45923311,https://www.petfinder.com/dog/coco-45923311/nj/palisades-park/animal-life-savers-inc-nj387/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Terrier,TRUE,Apricot / Beige,Baby,Male,Small,Short,TRUE,FALSE,TRUE,Coco,Palisades Park,NJ,7650
45923305,https://www.petfinder.com/dog/claire-45923305/nj/palisades-park/animal-life-savers-inc-nj387/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Terrier,TRUE,Golden,Baby,Female,Small,Short,TRUE,FALSE,TRUE,Claire,Palisades Park,NJ,7650
45923294,https://www.petfinder.com/dog/shadow-45923294/nj/palisades-park/animal-life-savers-inc-nj387/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Terrier,TRUE,Black,Baby,Male,Small,Short,TRUE,FALSE,TRUE,Shadow,Palisades Park,NJ,7650
45917671,https://www.petfinder.com/dog/julianna-45917671/nj/paramus/bonnies-animal-rescue-kingdom-nj627/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Border Collie,TRUE,Black,Baby,Female,Medium,Medium,FALSE,FALSE,TRUE,Julianna,Paramus,NJ,7653
45912702,https://www.petfinder.com/dog/mazikeen-45912702/nj/butler/tri-boro-animal-welfare-nj08/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Black Labrador Retriever,TRUE,Black,Young,Female,Medium,Short,FALSE,FALSE,TRUE,Mazikeen,Butler,NJ,7405
45910960,https://www.petfinder.com/dog/remy-45910960/nj/jersey-city/liberty-humane-society-nj261/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Pit Bull Terrier,TRUE,Brindle,Adult,Female,Large,Short,TRUE,FALSE,TRUE,Remy,Jersey City,NJ,7305
45910856,https://www.petfinder.com/dog/deputy-dog-45910856/nj/jersey-city/liberty-humane-society-nj261/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Shepherd,TRUE,Brindle,Adult,Female,Large,Medium,TRUE,FALSE,TRUE,Deputy Dog,Jersey City,NJ,7305
45910706,https://www.petfinder.com/dog/dutchess-45910706/nj/jersey-city/liberty-humane-society-nj261/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Pit Bull Terrier,TRUE,Brown / Chocolate,Young,Female,Medium,Short,TRUE,FALSE,TRUE,Dutchess,Jersey City,NJ,7305
45910147,https://www.petfinder.com/dog/bedrock-boys-45910147/nj/pompton-lakes/ruff-rehab-inc-nj755/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Pit Bull Terrier,FALSE,Black,Baby,Male,Large,Short,FALSE,FALSE,TRUE,Bedrock boys,Pompton Lakes,NJ,7442
45910008,https://www.petfinder.com/dog/sidney-pending-45910008/nj/west-milford/sheryls-den-nj518/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Labrador Retriever,TRUE,Black,Adult,Female,Medium,Short,TRUE,TRUE,TRUE,SIDNEY- pending,West Milford,NJ,7480
45908861,https://www.petfinder.com/dog/danae-45908861/nj/west-milford/sheryls-den-nj518/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Labrador Retriever,TRUE,Black,Baby,Female,Medium,Short,FALSE,FALSE,TRUE,DANAE,West Milford,NJ,7480
45908424,https://www.petfinder.com/dog/mimi-45908424/nj/west-milford/sheryls-den-nj518/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Mountain Cur,TRUE,Brindle,Baby,Female,Medium,Short,FALSE,FALSE,TRUE,MIMI,West Milford,NJ,7480
45907267,https://www.petfinder.com/dog/bandit-pending-45907267/nj/west-milford/sheryls-den-nj518/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Labrador Retriever,TRUE,Gray / Blue / Silver,Young,Male,Medium,Short,TRUE,TRUE,TRUE,BANDIT- Pending,West Milford,NJ,7480
45906691,https://www.petfinder.com/dog/langdon-45906691/nj/haskell/bright-starz-neu-life-animal-rescue-inc-nj881/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Wirehaired Terrier,TRUE,Bicolor,Baby,Male,Medium,Short,TRUE,TRUE,TRUE,Langdon,Haskell,NJ,7420
45906363,https://www.petfinder.com/dog/rocky-45906363/nj/pompton-lakes/ruff-rehab-inc-nj755/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Labrador Retriever,TRUE,Apricot / Beige,Adult,Male,Large,Short,TRUE,TRUE,TRUE,Rocky,Pompton Lakes,NJ,7442
45905906,https://www.petfinder.com/dog/sydney-45905906/nj/oakland/real-dog-rescue-inc-nj877/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Basset Hound,TRUE,Black,Baby,Female,Medium,Short,FALSE,FALSE,TRUE,Sydney,Oakland,NJ,7436
45905681,https://www.petfinder.com/dog/saban-45905681/nj/west-paterson/bow-wows-and-meows-pet-rescue-al211/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Dachshund,TRUE,Brown / Chocolate,Baby,Male,Medium,Medium,TRUE,FALSE,TRUE,Saban,West Paterson,NJ,7424
45905659,https://www.petfinder.com/dog/bama-45905659/nj/west-paterson/bow-wows-and-meows-pet-rescue-al211/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Dachshund,TRUE,Brown / Chocolate,Baby,Female,Medium,Medium,TRUE,FALSE,TRUE,Bama,West Paterson,NJ,7424
45905644,https://www.petfinder.com/dog/allie-45905644/nj/west-paterson/bow-wows-and-meows-pet-rescue-al211/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Dachshund,TRUE,Black,Baby,Female,Medium,Medium,TRUE,FALSE,TRUE,Allie,West Paterson,NJ,7424
45903253,https://www.petfinder.com/dog/boomer-45903253/nj/oakland/real-dog-rescue-inc-nj877/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Hound,TRUE,Black,Baby,Male,Medium,Short,FALSE,FALSE,TRUE,Boomer,Oakland,NJ,7436
45902704,https://www.petfinder.com/dog/evelyn-45902704/nj/closter/claws-nj279/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Rat Terrier,TRUE,Black,Adult,Female,Small,Short,TRUE,TRUE,TRUE,Evelyn,Closter,NJ,7624
45899497,https://www.petfinder.com/dog/poppy-45899497/nj/closter/claws-nj279/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Jack Russell Terrier,FALSE,"Tricolor (Brown, Black, & White)",Baby,Female,Small,Short,TRUE,TRUE,TRUE,Poppy,Closter,NJ,7624
45898991,https://www.petfinder.com/dog/muttley-45898991/nj/jersey-city/liberty-humane-society-nj261/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Terrier,TRUE,Yellow / Tan / Blond / Fawn,Young,Female,Medium,Medium,TRUE,FALSE,TRUE,Muttley,Jersey City,NJ,7305
45897625,https://www.petfinder.com/dog/bella-45897625/nj/wayne/alan-purcell-wayne-township-animal-shelter-nj516/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Hound,TRUE,"Tricolor (Brown, Black, & White)",Adult,Female,Medium,Short,FALSE,TRUE,FALSE,Bella,Wayne,NJ,7470
45895464,https://www.petfinder.com/dog/rusty-45895464/nj/clifton/brooklyns-precious-animal-rescue-ny1454/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Shepherd,TRUE,Bicolor,Baby,Male,Extra Large,Medium,TRUE,TRUE,TRUE,Rusty,Clifton,NJ,7011
45882682,https://www.petfinder.com/dog/taylor-45882682/nj/clifton/brooklyns-precious-animal-rescue-ny1454/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Chihuahua,TRUE,Apricot / Beige,Young,Female,Small,Medium,TRUE,FALSE,TRUE,Taylor,Clifton,NJ,7011
45880818,https://www.petfinder.com/dog/bryant-45880818/nj/west-paterson/bow-wows-and-meows-pet-rescue-al211/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Dachshund,TRUE,Brown / Chocolate,Baby,Male,Medium,Medium,TRUE,FALSE,TRUE,Bryant,West Paterson,NJ,7424
45863543,https://www.petfinder.com/dog/koda-45863543/nj/jersey-city/liberty-humane-society-nj261/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Hound,TRUE,Black,Young,Female,Medium,Short,TRUE,FALSE,TRUE,Koda,Jersey City,NJ,7305
45850249,https://www.petfinder.com/dog/kali-9420-45850249/nj/teterboro/bergen-county-animal-shelter-nj29/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Pit Bull Terrier,FALSE,Brown / Chocolate,Senior,Female,Medium,Short,TRUE,TRUE,FALSE,"Kali, 9420",Teterboro,NJ,7608
45789818,https://www.petfinder.com/dog/buzz-lightyear-45789818/nj/highland-lakes/save-our-herders-outreach-va701/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Australian Cattle Dog / Blue Heeler,TRUE,Bicolor,Young,Male,Medium,Short,TRUE,TRUE,TRUE,Buzz Lightyear,Highland Lakes,NJ,7422
45767304,https://www.petfinder.com/dog/ny-emma-and-kody-45767304/nj/montclair/doodle-rescue-collective-inc-nj592/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Standard Poodle,TRUE,Red / Chestnut / Orange,Adult,Female,Medium,Curly,TRUE,TRUE,TRUE,NY-Emma & Kody,Montclair,NJ,7042
45766202,https://www.petfinder.com/dog/jackie-45766202/nj/elmwood-park/save-the-animals-rescue-team-ii-nj40/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Hound,TRUE,Bicolor,Baby,Female,Medium,Short,FALSE,FALSE,TRUE,Jackie,Elmwood Park,NJ,7407
45765930,https://www.petfinder.com/dog/jordon-45765930/nj/elmwood-park/save-the-animals-rescue-team-ii-nj40/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Hound,TRUE,"Tricolor (Brown, Black, & White)",Baby,Male,Medium,Short,FALSE,FALSE,TRUE,Jordon,Elmwood Park,NJ,7407
45764093,https://www.petfinder.com/dog/gin-gin-45764093/nj/elmwood-park/save-the-animals-rescue-team-ii-nj40/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Hound,TRUE,Bicolor,Adult,Female,Medium,Short,FALSE,TRUE,TRUE,Gin-Gin,Elmwood Park,NJ,7407
45725042,https://www.petfinder.com/dog/ruby-45725042/nj/west-milford/west-milford-animal-shelter-nj13/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Terrier,TRUE,Apricot / Beige,Adult,Female,Medium,Short,TRUE,TRUE,TRUE,RUBY,West Milford,NJ,7480
45723679,https://www.petfinder.com/dog/july-45723679/nj/jersey-city/joyrides-rescue-tx2151/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Chihuahua,FALSE,Brown / Chocolate,Young,Female,Small,Short,TRUE,TRUE,TRUE,July,Jersey City,NJ,7303
45723083,https://www.petfinder.com/dog/sadie-lovely-adult-girl-45723083/nj/clifton/friends-of-the-clifton-animal-shelter-nj37/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,American Staffordshire Terrier,FALSE,Brindle,Adult,Female,Medium,Short,FALSE,FALSE,FALSE,SADIE - Lovely Adult  Girl !,Clifton,NJ,7015
45721729,https://www.petfinder.com/dog/jimbo-9074-45721729/nj/teterboro/bergen-county-animal-shelter-nj29/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Beagle,TRUE,White / Cream,Adult,Male,Medium,Short,TRUE,FALSE,TRUE,"Jimbo, 9074",Teterboro,NJ,7608
45720041,https://www.petfinder.com/dog/nahla-45720041/nj/wayne/alan-purcell-wayne-township-animal-shelter-nj516/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Hound,TRUE,White / Cream,Adult,Female,Medium,Short,FALSE,TRUE,TRUE,Nahla,Wayne,NJ,7470
45719836,https://www.petfinder.com/dog/chiquita-45719836/nj/wayne/alan-purcell-wayne-township-animal-shelter-nj516/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Chihuahua,TRUE,Apricot / Beige,Young,Female,Small,Short,FALSE,FALSE,TRUE,Chiquita,Wayne,NJ,7470
45714900,https://www.petfinder.com/dog/lincoln-45714900/nj/paramus/bonnies-animal-rescue-kingdom-nj627/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Cattle Dog,TRUE,"Tricolor (Brown, Black, & White)",Adult,Male,Medium,Medium,TRUE,TRUE,TRUE,Lincoln,Paramus,NJ,7653
45711773,https://www.petfinder.com/dog/shadow-45711773/nj/ringwood/southern-paws-inc-nj817/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Pit Bull Terrier,TRUE,Black,Adult,Female,Medium,Short,TRUE,FALSE,TRUE,Shadow,Ringwood,NJ,7456
45711722,https://www.petfinder.com/dog/nina-45711722/nj/ringwood/southern-paws-inc-nj817/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Catahoula Leopard Dog,TRUE,Merle (Blue),Baby,Female,Large,Short,TRUE,FALSE,TRUE,Nina,Ringwood,NJ,7456
45711647,https://www.petfinder.com/dog/zin-45711647/nj/ringwood/southern-paws-inc-nj817/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Pit Bull Terrier,TRUE,"Tricolor (Brown, Black, & White)",Baby,Male,Large,Short,TRUE,FALSE,TRUE,Zin,Ringwood,NJ,7456
45710099,https://www.petfinder.com/dog/lexi-45710099/nj/bloomfield/bloomfield-animal-shelter-john-a-bukowski-shelter-for-animals-nj517/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,American Staffordshire Terrier,FALSE,Black,Adult,Female,Medium,Short,TRUE,TRUE,TRUE,Lexi,Bloomfield,NJ,7003
45711640,https://www.petfinder.com/dog/pino-45711640/nj/ringwood/southern-paws-inc-nj817/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Pit Bull Terrier,TRUE,Black,Baby,Female,Large,Short,TRUE,FALSE,TRUE,Pino,Ringwood,NJ,7456
45711609,https://www.petfinder.com/dog/moscato-45711609/nj/ringwood/southern-paws-inc-nj817/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Pit Bull Terrier,TRUE,Black,Baby,Female,Large,Short,TRUE,FALSE,TRUE,Moscato,Ringwood,NJ,7456
45711587,https://www.petfinder.com/dog/darby-45711587/nj/ringwood/southern-paws-inc-nj817/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Labrador Retriever,TRUE,Black,Baby,Female,Large,Short,TRUE,FALSE,TRUE,Darby,Ringwood,NJ,7456
45711576,https://www.petfinder.com/dog/dory-45711576/nj/ringwood/southern-paws-inc-nj817/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Labrador Retriever,TRUE,Black,Baby,Female,Large,Short,TRUE,FALSE,TRUE,Dory,Ringwood,NJ,7456
45711568,https://www.petfinder.com/dog/doc-45711568/nj/ringwood/southern-paws-inc-nj817/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Labrador Retriever,TRUE,Black,Baby,Male,Large,Short,TRUE,FALSE,TRUE,Doc,Ringwood,NJ,7456
45682090,https://www.petfinder.com/dog/vegas-9210-45682090/nj/teterboro/bergen-county-animal-shelter-nj29/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Pit Bull Terrier,FALSE,White / Cream,Senior,Female,Medium,Short,TRUE,TRUE,TRUE,"Vegas, 9210",Teterboro,NJ,7608
45674918,https://www.petfinder.com/dog/lilo-45674918/nj/hillsdale/pekingese-rescue-network-inc-nj403/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Pekingese,TRUE,Black,Adult,Male,Small,Long,TRUE,TRUE,TRUE,Lilo,Hillsdale,NJ,7642
45674834,https://www.petfinder.com/dog/buddy-45674834/nj/west-new-york/claws-nj279/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Golden Retriever,FALSE,Golden,Adult,Male,Large,Long,TRUE,TRUE,TRUE,Buddy,West New York,NJ,7093
45650674,https://www.petfinder.com/dog/soundgarden-45650674/nj/jersey-city/liberty-humane-society-nj261/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Pit Bull Terrier,TRUE,Brindle,Baby,Male,Medium,Short,TRUE,FALSE,TRUE,Soundgarden,Jersey City,NJ,7305
45646016,https://www.petfinder.com/dog/outkast-petite-girl-good-with-kids-and-dogs-45646016/nj/jersey-city/liberty-humane-society-nj261/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Pit Bull Terrier,TRUE,White / Cream,Adult,Female,Medium,Short,TRUE,FALSE,TRUE,"Outkast (Petite Girl, Good with Kids & Dogs)",Jersey City,NJ,7305
45632871,https://www.petfinder.com/dog/mae-dae-45632871/nj/ringwood/southern-paws-inc-nj817/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Dachshund,TRUE,Yellow / Tan / Blond / Fawn,Young,Male,Small,Short,TRUE,FALSE,TRUE,Mae Dae,Ringwood,NJ,7456
45614212,https://www.petfinder.com/dog/bailee-45614212/nj/paramus/bonnies-animal-rescue-kingdom-nj627/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Beagle,TRUE,"Tricolor (Brown, Black, & White)",Adult,Female,Medium,Short,TRUE,TRUE,TRUE,Bailee,Paramus,NJ,7653
45612052,https://www.petfinder.com/dog/buddy-jrt-45612052/nj/ringwood/bloomingdale-regional-animal-shelter-society-nj28/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Jack Russell Terrier,TRUE,Brindle,Adult,Male,Medium,Short,TRUE,TRUE,TRUE,Buddy JRT,Ringwood,NJ,7456
45570365,https://www.petfinder.com/dog/queen-latifah-45570365/nj/jersey-city/liberty-humane-society-nj261/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Pit Bull Terrier,TRUE,Black,Adult,Female,Medium,Short,TRUE,FALSE,TRUE,Queen Latifah,Jersey City,NJ,7305
45565955,https://www.petfinder.com/dog/ellz-45565955/nj/belleville/friends-with-four-paws-ok15/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Chihuahua,FALSE,White / Cream,Adult,Female,Small,Short,TRUE,TRUE,TRUE,Ellz,Belleville,NJ,7109
45551142,https://www.petfinder.com/dog/chase-8715-45551142/nj/teterboro/bergen-county-animal-shelter-nj29/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Pit Bull Terrier,FALSE,Gray / Blue / Silver,Adult,Male,Large,Short,TRUE,FALSE,TRUE,"Chase, 8715",Teterboro,NJ,7608
45541419,https://www.petfinder.com/dog/brady-45541419/nj/clifton/angels-of-animals-inc-nj430/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Mixed Breed,TRUE,Bicolor,Baby,Male,Small,Wire,TRUE,TRUE,TRUE,Brady,Clifton,NJ,7013
45541424,https://www.petfinder.com/dog/chico-45541424/nj/belleville/friends-with-four-paws-ok15/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Chihuahua,FALSE,Apricot / Beige,Senior,Male,Small,Short,TRUE,TRUE,TRUE,Chico,Belleville,NJ,7109
45505666,https://www.petfinder.com/dog/veruca-salt-gentle-gal-good-with-kids-45505666/nj/jersey-city/liberty-humane-society-nj261/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Pit Bull Terrier,TRUE,White / Cream,Adult,Female,Medium,Short,TRUE,FALSE,TRUE,"Veruca Salt (Gentle Gal, Good with Kids)",Jersey City,NJ,7305
45501294,https://www.petfinder.com/dog/gypsy-foster-or-adopter-45501294/nj/clifton/brooklyns-precious-animal-rescue-ny1454/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Australian Shepherd,TRUE,Bicolor,Young,Female,Medium,Short,TRUE,TRUE,TRUE,Gypsy (foster or adopter),Clifton,NJ,7011
45494404,https://www.petfinder.com/dog/ratt-45494404/nj/wanaque/all-humane-animal-rescue-nj563/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Rat Terrier,TRUE,Bicolor,Baby,Male,Medium,Medium,FALSE,FALSE,TRUE,ratt,Wanaque,NJ,7465
45494364,https://www.petfinder.com/dog/pyr-mix-pups-45494364/nj/wanaque/all-humane-animal-rescue-nj563/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Great Pyrenees,TRUE,Bicolor,Baby,Female,Large,Medium,FALSE,FALSE,TRUE,pyr mix pups,Wanaque,NJ,7465
